ACTION,TARGET_NAME,PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_LOCATION,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,REQUEST_DATE
add_access,8439,33832,8,33904,35629,33289,33833,6,33353,2,3,4,2009-04-20 09:18:27
remove_access,8579,36877,8,33290,33621,33431,33430,6,40211,33426,33621,33428,2009-10-14 18:42:36
add_access,9001,40146,8,33290,35112,9,33291,6,38240,33416,33529,33418,2010-06-14 14:32:30
remove_access,8490,33518,8,33290,34251,33431,33430,6,34451,2,33730,4,2009-08-25 19:00:59
add_access,11115,65870,8,33290,35475,33431,35477,6,65869,33357,35474,33359,2008-05-27 08:36:52
remove_access,8100,33413,8,33369,33406,33309,33370,6,37451,2,33365,4,2010-04-19 10:34:03
add_access,10411,33691,8,33290,39452,9,33430,6,41246,33283,33447,33285,2008-09-10 10:56:41
remove_access,9358,49482,8,33408,33366,33289,33370,6,35694,2,33365,4,2008-10-24 18:09:55
add_access,9773,36530,8,33313,33438,33309,11,6,51153,2,3,4,2005-11-07 16:20:52
add_access,3610,70543,8,34474,34472,33431,33461,6,46032,33299,34471,33301,2008-04-29 13:54:24
add_access,11198,33518,8,33290,33517,9,33430,6,40321,33357,33458,33359,2009-05-29 12:21:33
add_access,7188,53601,8,33290,33621,9,34569,6,60015,33426,33621,33428,2009-11-05 09:40:12
add_access,9343,33947,8,33290,33573,9,33430,6,36230,33416,33529,33418,2008-01-16 14:15:20
add_access,11127,33518,8,33290,34483,33289,33430,6,36720,33283,34411,33285,2009-09-30 11:43:26
add_access,6479,34647,8,33290,33769,9,33347,6,34646,2,33768,4,2010-06-03 08:35:23
remove_access,866,38320,8,33320,33386,33289,33657,6,33655,33316,33385,33317,2009-02-11 07:25:43
add_access,3162,52457,8,33290,34862,33431,33526,6,50920,33521,34861,33523,2009-01-20 09:38:14
add_access,9698,56263,8,33290,37709,33326,33905,6,40900,33283,33447,33285,2009-05-13 18:03:19
remove_access,7974,44890,8,33408,36100,33309,33370,6,36099,2,33365,4,2009-07-31 13:59:10
add_access,11132,57987,8,33320,33386,33289,33863,6,34655,33316,33385,33317,2005-11-08 10:00:00
remove_access,7685,49327,8,33290,34280,33345,33526,6,39175,33416,34279,33418,2008-03-28 08:47:55
add_access,8268,66026,8,33290,35972,33431,35276,6,53149,33416,35971,33418,2010-07-23 12:12:02
remove_access,9722,52457,8,33290,34862,33431,33526,6,50920,33521,34861,33523,2005-05-13 12:05:39
add_access,10010,36240,8,33290,36239,33326,33430,6,36238,33316,33385,33317,2007-10-24 19:50:54
add_access,9420,33518,8,33290,35625,33431,33430,6,44631,33316,34256,33317,2010-08-27 18:35:42
add_access,8020,48351,8,33276,33485,33431,33678,6,36287,2,3,4,2009-11-03 09:19:38
add_access,4920,67150,8,33290,35159,33431,33526,6,67149,33521,35659,33523,2010-08-09 07:39:14
add_access,3510,35886,8,33290,34222,9,33968,6,48556,33426,33853,33428,2010-03-29 11:36:52
add_access,7489,47917,8,33408,33366,33309,33370,6,37591,2,33365,4,2010-04-04 15:10:39
add_access,8593,33531,8,33290,33866,33326,33430,6,35668,33299,33866,33301,2008-08-26 08:54:51
add_access,4227,34936,8,33290,36928,9,33712,6,58212,33521,36927,33523,2009-09-14 13:40:04
add_access,9265,40380,8,33290,35336,33326,33461,6,67687,33426,35335,33428,2008-02-21 08:48:17
add_access,8557,36850,8,33290,35612,33431,33461,6,39462,33416,33529,33418,2010-07-19 14:16:03
add_access,11336,62410,8,33290,34752,33345,33430,6,35462,33299,34471,33301,2007-10-01 16:50:15
remove_access,9870,33518,8,33290,38575,9,33430,6,38574,33316,34024,33317,2005-08-05 10:47:11
add_access,10819,33691,8,33290,34483,9,33430,6,39314,33283,34411,33285,2009-07-16 18:24:19
add_access,8058,33518,8,33290,36015,33289,33430,6,47975,33283,35543,33285,2010-01-13 15:23:57
add_access,2292,76090,8,33290,33861,33289,33863,6,33860,33299,33395,33301,2008-02-11 17:34:42
remove_access,758,61280,8,33290,34956,33431,33430,6,36781,33416,33476,33418,2005-10-07 13:23:51
add_access,10991,7,8,33439,34644,9,11,6,49609,2,3,4,2010-01-27 13:21:35
add_access,9144,33518,8,33290,33812,9,33430,6,33811,33299,33601,33301,2008-03-17 07:12:01
add_access,9991,33518,8,33290,37199,9,33430,6,38848,33316,34024,33317,2010-08-18 16:24:35
add_access,9695,38320,8,33320,33386,33289,33657,6,33655,33316,33385,33317,2009-12-04 09:02:49
remove_access,9123,33454,8,33455,33453,33268,33270,6,43411,2,33265,4,2008-10-26 15:14:50
add_access,8436,45383,8,33313,33467,33326,11,6,43122,2,3,4,2010-06-15 15:13:18
add_access,4586,33677,8,33290,33787,33309,33678,6,33786,33426,33675,33428,2010-05-17 08:32:24
add_access,7489,35775,51484,33290,34381,33431,33291,6,51482,33283,33584,33285,2009-01-30 10:22:18
add_access,11336,55903,8,33290,48624,34576,34613,6,34571,33283,33447,33285,2008-12-02 09:37:33
add_access,10744,7,8,33313,33312,9,11,6,33950,2,3,4,2008-02-26 06:11:57
add_access,6896,33531,8,33290,33866,33326,33430,6,35668,33299,33866,33301,2010-06-23 04:29:58
add_access,9004,54318,8,33290,33549,9,33526,6,52891,33521,34787,33523,2008-11-11 11:45:48
add_access,8311,39453,37369,33290,35963,33345,33430,6,42880,33416,35962,33418,2008-12-08 11:10:10
add_access,7815,55092,8,33290,36355,33431,33863,6,36354,33416,33689,33418,2009-06-08 21:50:26
remove_access,9733,40783,8,33313,34200,33289,33657,6,42144,2,33730,4,2008-08-26 04:11:54
remove_access,9811,36231,8,33290,34138,33326,33430,6,37093,33299,33395,33301,2007-06-12 13:21:45
remove_access,3163,39243,8,33290,35314,9,39244,6,39242,33521,35314,33523,2009-10-22 11:05:29
add_access,9139,40499,8,10,5,9,11,6,34633,2,3,4,2009-11-02 12:41:27
add_access,7414,45986,8,33290,33549,33289,33526,6,43717,33521,34787,33523,2010-01-01 09:56:58
remove_access,10703,54361,8,33290,33812,33431,33905,6,45978,33299,33601,33301,2010-04-22 13:50:20
add_access,9449,43933,8,33290,34353,33431,33430,6,46825,33316,34024,33317,2009-12-16 08:39:11
add_access,3823,44117,8,33290,35159,33326,33526,6,39537,33521,35659,33523,2009-01-16 00:38:53
remove_access,10318,33518,8,33290,35600,9,33430,6,35599,33283,34432,33285,2010-08-13 15:47:00
add_access,7263,33518,8,33290,33690,9,33430,6,45886,33416,33689,33418,2007-01-09 11:34:13
remove_access,6512,33604,8,33290,35768,33326,33863,6,36893,33316,33385,33317,2009-02-26 16:16:17
remove_access,8871,33518,8,33290,34251,33289,33430,6,34387,2,33730,4,2010-07-07 10:46:16
remove_access,9809,33336,8,33276,33279,33275,11,6,35482,2,3,4,2006-09-25 02:09:11
add_access,10239,33947,8,33290,34752,9,33430,6,37888,33299,34471,33301,2008-07-25 09:24:56
add_access,10709,35375,8,33290,39065,33289,33450,6,41410,33316,34024,33317,2009-10-12 10:05:23
add_access,8385,33518,8,33290,33621,9,33430,6,39019,33426,33621,33428,2006-09-28 11:01:28
add_access,7018,71781,8,33290,33667,33345,34577,6,38990,33283,33666,33285,2007-10-05 15:46:52
add_access,3310,53178,8,33290,41728,9,35276,6,43864,33426,33853,33428,2010-04-29 11:02:06
add_access,10911,40963,8,33290,35796,33431,33291,6,35794,33283,35795,33285,2008-03-07 08:47:22
remove_access,9813,41466,8,33904,36213,33431,33291,6,73242,2,34181,4,2009-05-20 04:12:21
add_access,9175,65340,8,33904,33902,9,33604,6,65339,2,33730,4,2007-09-07 13:21:22
add_access,10119,33518,8,33290,33731,33289,33430,6,52734,2,33730,4,2007-12-01 20:25:12
remove_access,7654,61722,8,33290,42268,9,33863,6,42267,33299,33395,33301,2009-10-07 11:08:55
add_access,7939,56719,8,33269,33769,33368,33712,6,41249,2,33768,4,2008-08-27 14:59:54
add_access,8408,33280,8,33313,33279,33268,33270,6,33581,2,33265,4,2010-08-16 15:08:47
remove_access,11317,33336,8,33455,33438,33275,11,6,33954,2,3,4,2008-10-10 08:22:25
add_access,3297,40963,8,33290,35796,33431,33291,6,35794,33283,35795,33285,2009-06-12 14:01:32
add_access,9601,33518,8,33290,34251,9,33430,6,34387,2,33730,4,2008-11-10 16:20:51
add_access,10925,70297,8,33313,33467,33326,11,6,43122,2,3,4,2009-01-14 08:25:30
add_access,10388,41466,8,33904,36213,33326,33291,6,39788,2,34181,4,2005-11-08 10:00:00
add_access,11339,57718,8,33290,37490,33326,33430,6,44584,33299,33395,33301,2008-10-22 15:43:52
add_access,3924,36214,8,33904,36213,9,33833,6,48385,2,34181,4,2010-07-15 09:00:28
add_access,6398,39634,8,33408,33406,33289,33370,6,34001,2,33365,4,2010-03-20 09:17:53
add_access,8994,47016,8,33844,39171,33431,33930,6,47015,33426,33927,33428,2009-07-13 15:21:07
add_access,8016,38144,8,33290,37037,9,33430,6,44868,33416,33529,33418,2010-03-05 09:41:01
add_access,4415,34183,8,33290,34182,33326,33430,6,34180,2,34181,4,2010-01-14 08:29:17
add_access,4659,33336,8,33276,33307,33275,11,6,34321,2,3,4,2009-11-12 09:06:22
add_access,10733,34936,8,33422,44647,33431,33712,6,40761,33416,34542,33418,2010-06-23 09:02:15
remove_access,10596,45848,8,33290,34163,33431,600,6,48882,33357,33458,33359,2005-10-18 20:40:51
add_access,2664,46408,8,33290,33667,33326,33291,6,38301,33283,33666,33285,2010-08-18 12:03:21
add_access,8801,33518,8,33388,34353,33289,33430,6,45941,33316,34024,33317,2009-08-03 12:43:04
add_access,9676,33518,8,33290,35920,9,33430,6,40679,2,33365,4,2008-05-15 16:57:33
add_access,6677,48858,8,33290,40184,33345,33526,6,44424,33521,33625,33523,2010-08-17 08:24:31
remove_access,9722,35556,8,33844,33928,33309,33930,6,35555,33426,33927,33428,2005-07-01 09:15:31
add_access,11132,38434,8,33320,33318,9,33863,6,46900,33316,33385,33317,2010-02-16 01:32:44
remove_access,8100,36757,8,33408,33366,33309,33370,6,38889,2,33365,4,2010-02-15 10:04:27
add_access,10160,35375,8,33290,35374,9,33450,6,35373,33426,33675,33428,2007-09-14 11:24:43
add_access,6976,33708,8,33290,33775,33268,33270,6,64448,33283,33265,33285,2010-07-13 17:37:55
add_access,4049,35162,34005,33408,33966,33289,33370,6,41077,2,33365,4,2010-05-27 09:10:41
add_access,11315,36827,8,33269,33266,9,11,6,39375,2,3,4,2007-07-07 15:42:19
remove_access,9842,34568,8,33290,33621,9,34569,6,37088,33426,33621,33428,2009-10-12 10:44:16
add_access,9236,33862,8,33290,36227,33431,33863,6,42394,33299,36226,33301,2010-04-12 08:31:29
add_access,4180,33694,8,33455,33438,33309,11,6,36263,2,3,4,2010-06-18 10:09:29
add_access,9212,33691,8,33290,34752,33289,33430,6,34751,33299,34471,33301,2010-04-02 09:50:03
add_access,7093,75382,8,33290,33477,9,33291,6,56508,33416,33476,33418,2009-10-12 16:21:59
add_access,2292,63841,8,33290,33497,9,34780,6,63840,33283,33323,33285,2009-09-03 07:05:20
add_access,10703,58866,8,33290,33866,33431,33430,6,41441,33299,33866,33301,2006-03-08 11:29:20
add_access,3164,50243,35227,33290,35228,33431,33291,6,43563,33283,35227,33285,2009-12-22 16:08:56
add_access,8793,33518,8,33422,35822,9,33430,6,44009,33283,33284,33285,2010-03-30 10:19:17
remove_access,9811,48505,8,33290,34573,33431,33291,6,53079,33283,34572,33285,2008-06-16 07:35:10
remove_access,8999,33691,8,33290,37709,9,33430,6,51575,33283,33447,33285,2006-09-08 11:40:26
add_access,3202,50462,8,33388,50461,33431,33604,6,45288,33316,34256,33317,2008-05-19 16:45:21
add_access,10161,47337,8,33290,51594,33289,33430,6,47336,33426,33675,33428,2005-05-02 12:35:31
add_access,7247,36834,8,33290,37118,33431,33362,6,55308,33416,33689,33418,2010-06-10 09:52:52
remove_access,9771,34246,8,33313,33438,33289,33403,6,35094,2,3,4,2006-08-07 02:17:38
add_access,6691,70553,8,33290,36964,33431,33291,6,36962,33283,36963,33285,2009-08-14 09:41:43
add_access,10596,67873,37369,33290,33690,9,33450,6,43935,33416,33689,33418,2009-07-15 15:34:39
add_access,9001,51541,8,33290,35336,33326,33461,6,43487,33426,35335,33428,2008-08-13 15:33:52
add_access,4641,33336,8,33296,33279,33275,11,6,33745,2,3,4,2009-04-08 08:35:08
add_access,9335,58496,8,33290,33549,33368,33526,6,37900,33521,34787,33523,2008-03-31 11:15:38
add_access,9670,75101,33538,33290,33536,33431,34780,6,74444,33283,33284,33285,2005-11-08 10:00:00
add_access,8479,35375,8,33290,33866,9,33450,6,49189,33299,33866,33301,2005-07-19 09:51:07
add_access,8849,45236,8,33290,33448,33431,33604,6,39451,33283,33447,33285,2010-06-18 08:21:10
remove_access,9811,57796,8,33422,33573,33326,33430,6,38150,33416,33529,33418,2009-06-09 09:43:49
add_access,3945,74915,8,33290,34985,33431,33423,6,33543,33521,33544,33523,2008-02-11 17:49:34
add_access,10390,68279,8,33290,34793,33431,33604,6,34792,33299,33601,33301,2005-11-08 10:00:00
add_access,10283,53907,8,33290,35018,33431,33347,6,35016,33347,35017,33502,2008-02-21 10:45:31
add_access,7588,33518,8,33290,34793,9,33430,6,44653,33299,33601,33301,2010-05-06 12:51:03
remove_access,10924,33518,8,33290,34480,9,33430,6,49080,33316,34024,33317,2008-02-18 09:50:36
add_access,9958,49647,8,33290,35228,9,33291,6,43156,33283,35227,33285,2008-06-03 11:20:19
remove_access,8064,57006,8,33408,33366,33368,33370,6,40770,2,33365,4,2010-01-05 11:51:39
add_access,3823,45397,8,33290,35228,9,33461,6,37497,33283,35227,33285,2010-06-22 09:44:30
add_access,10315,75382,8,33290,33477,9,33291,6,56508,33416,33476,33418,2010-01-19 08:40:36
add_access,3869,66026,8,33290,35972,33431,35276,6,53149,33416,35971,33418,2009-06-11 09:59:46
remove_access,9811,54785,8,33290,35571,33326,33461,6,35788,33283,35570,33285,2010-05-25 08:27:57
remove_access,10234,43588,8,33408,36903,33309,33370,6,37695,2,33365,4,2008-07-24 08:53:34
remove_access,7654,39958,8,33290,39584,33431,33863,6,39957,33316,33385,33317,2009-10-07 10:56:36
remove_access,3216,36929,8,33290,36730,33431,33526,6,39149,33521,38331,33523,2009-08-31 09:45:43
add_access,2419,33947,8,33290,34793,9,33430,6,37523,33299,33601,33301,2009-02-23 08:30:52
add_access,9072,33691,8,33290,35132,9,33430,6,38201,33283,33447,33285,2009-07-06 10:38:04
add_access,7490,64222,8,35275,37043,33326,35276,6,37042,33339,35884,33341,2009-04-27 09:31:32
add_access,9959,33518,8,33290,35398,9,33430,6,52950,33426,33675,33428,2008-08-08 08:55:45
add_access,8557,42480,8,33904,34063,33431,33604,6,34062,2,33365,4,2009-05-13 10:21:50
add_access,2303,60825,8,33290,35112,34576,54916,6,34239,33416,33529,33418,2010-07-20 13:56:27
add_access,7015,74045,8,33290,54321,33289,34780,6,63840,33283,33323,33285,2009-01-19 09:25:51
add_access,10141,43588,8,33408,36903,33309,33370,6,37695,2,33365,4,2008-12-23 21:23:10
add_access,4722,65290,35217,35218,35215,33431,33461,6,50119,33339,35215,33341,2009-11-20 08:36:23
add_access,4580,37107,8,33290,33549,9,33526,6,33548,33521,34787,33523,2008-10-22 08:41:39
add_access,11046,43335,8,33844,36556,33309,33930,6,36006,33426,33927,33428,2009-04-17 08:39:21
add_access,9773,33336,8,33313,33307,33275,11,6,33399,2,3,4,2009-10-26 15:43:50
add_access,229,35449,8,33290,35410,9,33430,6,35448,33316,33385,33317,2010-02-22 12:30:18
add_access,10315,48288,8,33290,33350,9,33291,6,33717,33283,33885,33285,2009-10-23 09:02:46
add_access,9347,33622,8,33290,33840,33326,33604,6,65761,33299,33395,33301,2008-09-25 15:27:24
add_access,2301,60255,8,33276,35629,33345,11,6,53063,2,3,4,2009-08-27 08:42:05
remove_access,3212,71459,8,33290,33769,33289,33347,6,49802,2,33768,4,2008-06-13 16:01:54
add_access,6428,53041,8,33290,36015,33431,33430,6,36502,33283,35543,33285,2008-10-28 15:24:37
add_access,10315,70814,33777,33290,35571,33431,33291,6,53448,33283,35570,33285,2007-03-28 08:02:43
add_access,9967,33518,8,33290,33916,9,33430,6,36504,33416,33689,33418,2010-07-12 11:24:37
add_access,7247,54372,8,33904,34012,33431,33526,6,40692,33521,34012,33523,2009-04-15 14:28:00
add_access,1718,56220,8,33290,35926,33326,33430,6,42768,33339,34566,33341,2006-12-28 13:59:26
add_access,9729,33817,8,33313,33438,33309,11,6,33816,2,3,4,2005-11-07 16:19:02
add_access,10497,34936,8,33422,44647,33431,33712,6,40761,33416,34542,33418,2009-12-22 16:48:30
add_access,8923,33308,8,33269,33307,33309,11,6,34460,2,3,4,2009-12-03 08:42:17
add_access,6858,36521,8,33290,34131,9,33291,6,40473,33283,40171,33285,2008-01-22 08:46:58
remove_access,10792,37491,8,33290,33731,9,33905,6,36280,2,33730,4,2009-06-16 09:37:25
remove_access,7713,35895,8,33313,33568,33431,33526,6,37672,2,34012,4,2010-01-15 10:07:51
remove_access,9773,34246,8,33313,33438,33289,33403,6,35094,2,3,4,2006-08-07 02:13:36
add_access,10188,7,8,10,5,9,11,6,37808,2,3,4,2009-06-11 14:39:37
add_access,10642,36249,8,33290,34793,9,33430,6,42345,33299,33601,33301,2008-09-12 16:21:08
add_access,11008,63036,8,10,5,33326,11,6,34633,2,3,4,2008-12-08 08:42:37
remove_access,9811,41560,8,33290,36928,33345,33526,6,41559,33521,36927,33523,2007-04-09 09:00:37
add_access,8253,46101,8,33422,33419,33326,33389,6,35392,33416,33417,33418,2008-12-02 16:05:52
add_access,10089,33518,8,33290,35571,9,33430,6,40930,33283,35570,33285,2008-12-03 17:01:33
add_access,8975,52432,8,33290,34491,33268,33270,6,36559,33283,33265,33285,2010-06-29 16:09:53
add_access,2301,40144,8,33313,33467,33326,11,6,43122,2,3,4,2008-12-17 08:29:07
add_access,7414,40456,8,33290,35112,33431,33291,6,35705,33416,33529,33418,2010-04-02 15:22:57
add_access,9063,33518,8,33290,33621,9,33430,6,45258,33426,33621,33428,2010-05-07 09:08:37
add_access,10022,75382,8,33290,33477,9,33291,6,56508,33416,33476,33418,2005-11-08 10:00:00
add_access,11339,33518,8,33388,34480,9,33430,6,39614,33316,34024,33317,2009-03-25 17:04:15
add_access,9720,33336,8,33296,33273,33275,11,6,34143,2,3,4,2010-08-28 01:23:24
add_access,6895,45677,33777,33290,33497,33431,34780,6,36538,33283,33323,33285,2008-11-17 10:13:56
remove_access,9809,48351,8,33269,33266,33431,33678,6,36287,2,3,4,2006-09-25 02:09:35
add_access,10733,71348,8,33290,33775,33326,33604,6,34218,33283,33323,33285,2008-11-04 10:46:22
remove_access,9771,33336,8,33313,33279,33275,11,6,34294,2,3,4,2010-03-13 04:15:15
add_access,10614,75542,8,33290,34483,33431,33461,6,39314,33283,34411,33285,2008-02-21 09:07:59
add_access,4955,78027,34383,33290,47909,33431,34780,6,65191,33283,33885,33285,2009-12-31 00:28:34
add_access,2292,35120,8,33313,34200,9,33657,6,35119,2,33730,4,2009-09-03 07:05:20
add_access,4678,48439,48440,33290,35551,9,33291,6,48438,33283,33584,33285,2009-02-04 11:29:20
add_access,9506,63148,8,33290,35926,33345,33430,6,42768,33339,34566,33341,2007-06-14 11:54:28
add_access,3212,41934,8,33290,34319,33289,33526,6,34318,33521,35013,33523,2009-07-08 15:47:50
add_access,4046,72003,8,33408,37667,33289,33657,6,38423,33299,33395,33301,2010-05-27 09:43:30
remove_access,9678,39634,8,33408,33406,33289,33370,6,34355,2,33365,4,2008-01-04 14:21:15
add_access,9809,43554,8,33269,33266,33326,11,6,35854,2,3,4,2007-07-30 02:04:20
remove_access,9620,68458,8,33290,38008,34576,34577,6,34571,33283,40641,33285,2005-08-16 08:08:08
add_access,3937,74708,8,33290,35475,34576,43075,6,53401,33357,35474,33359,2008-07-03 09:07:23
add_access,9771,33489,8,33313,33279,33275,11,6,34703,2,3,4,2005-11-07 16:04:42
add_access,10389,36533,8,33290,35516,9,33291,6,36532,33416,33529,33418,2007-04-04 08:48:33
add_access,6441,43815,8,33313,38594,33326,11,6,38593,2,3,4,2009-06-19 15:53:59
add_access,11105,56081,33344,33346,33598,9,33430,6,45293,33339,33895,33341,2008-03-04 10:20:34
add_access,8460,33947,8,33290,33621,9,33430,6,36974,33426,33621,33428,2009-01-29 08:59:46
add_access,9000,58150,33751,33290,35301,33326,33423,6,58149,33416,33529,33418,2009-03-02 11:09:03
add_access,6976,49839,35217,35218,35215,33345,33461,6,35214,33339,35215,33341,2007-12-18 08:27:08
add_access,10786,34382,8,33290,34381,33431,34780,6,47902,33283,33584,33285,2007-01-10 18:50:11
remove_access,6180,54549,8,33455,33453,33326,11,6,46567,2,3,4,2010-03-31 23:08:39
remove_access,9773,40254,8,33313,34012,33326,33526,6,46337,33521,34012,33523,2009-07-30 04:08:50
remove_access,9287,46370,8,33290,34063,33431,33526,6,46369,2,33365,4,2010-07-19 08:00:49
add_access,3144,43309,8,33290,34862,9,33526,6,43308,33521,34861,33523,2009-08-31 11:41:17
add_access,11140,67059,8,33290,34319,33326,33526,6,35012,33521,35013,33523,2008-05-15 08:29:30
add_access,10519,56637,8,33422,35972,33289,34717,6,39524,33416,33476,33418,2010-05-04 11:22:14
add_access,3502,40395,8,33290,34752,33431,33430,6,38514,33299,34471,33301,2008-07-01 16:05:27
add_access,9001,36521,8,33290,34662,9,33291,6,36520,33283,36494,33285,2010-08-30 11:26:51
add_access,3924,36431,8,33904,34012,9,33526,6,49201,33521,34012,33523,2010-06-07 16:59:41
add_access,8595,76119,48440,33290,35551,9,33423,6,48438,33283,33584,33285,2010-08-09 14:10:58
add_access,8557,36214,8,44798,33360,9,33423,6,37252,33357,33358,33359,2009-05-13 10:21:50
add_access,3016,54121,8,33617,33366,33289,33618,6,54120,33416,33614,33418,2010-05-17 08:05:33
add_access,7985,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2010-01-14 18:06:21
add_access,9661,47917,8,33408,34673,33309,33370,6,34672,33316,34256,33317,2008-08-08 10:38:58
add_access,2225,36089,8,33290,36088,33345,33526,6,46521,33521,36087,33523,2010-05-04 08:40:42
add_access,8595,33531,8,33290,33866,33326,33430,6,35668,33299,33866,33301,2010-05-10 13:57:57
add_access,7074,34557,8,33290,33602,9,33430,6,39393,33299,33601,33301,2008-05-16 09:03:33
add_access,716,36877,8,33290,33429,33431,33430,6,58386,33426,33427,33428,2007-10-22 14:03:37
add_access,3659,44261,8,33290,44260,9,33347,6,44259,33347,35017,33502,2010-06-01 08:55:11
add_access,3202,36431,8,33290,33524,33289,33526,6,67076,33521,33522,33523,2009-04-17 08:33:17
add_access,11077,38320,8,33320,33386,33289,33657,6,39895,33316,33385,33317,2010-07-19 13:49:29
add_access,11318,33336,8,33269,33307,33275,11,6,33579,2,3,4,2010-07-28 09:29:48
add_access,2503,33333,8,33313,33467,33268,33270,6,38427,2,33265,4,2009-09-14 10:09:19
add_access,9454,33691,8,33290,34025,33289,33430,6,58651,33316,34024,33317,2009-09-14 13:48:41
add_access,3123,49848,8,33290,35159,33431,33526,6,56987,33521,35659,33523,2008-05-05 09:12:06
add_access,11132,39938,8,33290,39584,33326,33863,6,36238,33316,33385,33317,2010-07-23 10:39:25
add_access,10283,38078,8,33290,37490,33431,33430,6,38077,33299,33395,33301,2005-07-13 07:49:15
add_access,3033,33430,8,33290,33517,9,33430,6,39071,33357,33458,33359,2008-09-24 08:45:12
remove_access,8183,38434,8,34999,33318,33289,33657,6,37872,33316,33385,33317,2009-09-01 23:22:05
remove_access,3287,53118,8,33313,43529,33326,33347,6,39738,33347,43529,33502,2009-07-01 12:59:00
remove_access,9810,53064,8,33904,35629,33345,11,6,53063,2,3,4,2005-05-06 02:01:13
remove_access,4218,7,8,33313,33467,9,11,6,34121,2,3,4,2009-12-21 16:52:25
remove_access,9362,76796,8,33290,34862,33431,33526,6,43308,33521,34861,33523,2006-09-19 16:41:05
add_access,7189,33616,8,33290,41728,9,33461,6,71153,33426,33853,33428,2008-11-04 08:42:17
add_access,6946,45329,8,33290,33549,33268,33270,6,39801,33521,33265,33523,2010-04-08 08:40:08
add_access,3610,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2009-07-07 09:17:49
add_access,4832,53894,8,33290,40264,33431,33347,6,46117,33347,35017,33502,2008-10-09 13:32:22
add_access,5610,33616,8,34210,35516,33289,33461,6,38150,33416,34207,33418,2009-11-24 09:35:21
add_access,8253,33478,8,33290,34556,33431,33430,6,34555,33316,34024,33317,2010-04-26 00:08:07
add_access,10243,43169,8,33408,37667,33289,33657,6,43168,33299,33395,33301,2010-06-15 08:25:38
add_access,8417,38701,8,33904,33870,33431,33291,6,38700,2,3,4,2008-11-10 10:30:20
add_access,3224,36929,8,33290,34280,33431,33526,6,49432,33416,34279,33418,2009-04-14 08:26:04
add_access,10611,33518,8,33290,33621,33289,33430,6,33946,33426,33621,33428,2009-03-31 17:10:30
add_access,8567,52830,8,33290,36964,33326,33291,6,38789,33283,36963,33285,2010-08-09 09:04:00
add_access,10004,58264,8,33904,34935,9,33430,6,55593,2,34181,4,2008-08-26 09:32:14
add_access,10563,67449,8,33290,35159,9,33526,6,48695,33521,35659,33523,2008-02-25 11:06:18
remove_access,6895,52892,8,33290,33549,33289,33526,6,52891,33521,34787,33523,2008-08-12 09:37:02
add_access,11198,39453,8,33290,39452,33345,33430,6,39451,33283,33447,33285,2007-04-03 15:17:53
add_access,8582,37560,8,33408,36903,33309,33370,6,38192,2,33365,4,2010-03-30 09:46:08
add_access,7489,33518,8,33290,33517,33289,33430,6,34058,33357,33458,33359,2009-07-17 16:43:35
add_access,8220,35123,8,33408,33366,33309,33370,6,35861,2,33365,4,2010-07-07 11:58:20
add_access,3726,49327,8,33290,34862,33345,33526,6,45267,33521,34861,33523,2009-07-07 15:34:12
remove_access,9811,67612,8,33290,36547,33345,33347,6,37867,33347,34597,33502,2008-09-15 08:07:24
add_access,9148,33622,8,33290,39171,9,33930,6,40891,33426,33927,33428,2010-01-15 09:48:37
add_access,8793,38440,8,33290,34222,33289,33968,6,38250,33426,33853,33428,2007-12-06 08:12:25
add_access,8557,47169,8,33290,33517,33431,33430,6,36991,33357,33458,33359,2010-07-19 14:16:04
add_access,10596,37005,8,33290,33993,33289,37006,6,37004,33416,33689,33418,2009-08-03 09:39:56
remove_access,10734,71584,8,33369,41139,33431,33347,6,54274,2,33768,4,2007-07-02 14:34:23
add_access,10160,75354,8,33290,33676,33309,33678,6,34581,33426,33675,33428,2008-08-19 12:08:49
add_access,3287,34936,8,33290,34491,33431,33712,6,34571,33283,33358,33285,2008-06-27 15:16:05
add_access,9667,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2010-06-24 12:39:31
add_access,10734,77865,8,33290,36490,33326,33430,6,44551,33283,33284,33285,2009-10-22 16:10:08
add_access,9674,54372,8,33290,36928,33431,33526,6,54141,33521,36927,33523,2009-02-16 11:06:06
add_access,7423,54690,8,33290,38008,33431,33291,6,47987,33283,40641,33285,2009-07-15 15:21:49
add_access,9695,33656,8,33320,33386,33289,33657,6,33655,33316,33385,33317,2006-12-28 13:28:45
add_access,11231,33402,8,33290,33386,33309,33403,6,33401,33316,33385,33317,2006-04-19 13:02:32
add_access,9795,33489,8,33296,33273,33275,11,6,40527,2,3,4,2005-11-07 16:18:58
add_access,11204,33478,8,33290,35374,33431,33430,6,48862,33426,33675,33428,2009-05-01 08:43:01
add_access,11313,33336,8,33313,33279,33275,11,6,34343,2,3,4,2010-01-06 10:13:20
