ACTION,TARGET_NAME,PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_LOCATION,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,REQUEST_DATE
add_access,9236,33862,8,33290,36227,33431,33863,6,42394,33299,36226,33301,2010/4/12 8:31
add_access,4180,33694,8,33455,33438,33309,11,6,36263,2,3,4,2010/6/18 10:09
add_access,9212,33691,8,33290,34752,33289,33430,6,34751,33299,34471,33301,2010/4/2 9:50
add_access,7093,75382,8,33290,33477,9,33291,6,56508,33416,33476,33418,2009/10/12 16:21
add_access,2292,63841,8,33290,33497,9,34780,6,63840,33283,33323,33285,2009/9/3 7:05
add_access,10703,58866,8,33290,33866,33431,33430,6,41441,33299,33866,33301,2006/3/8 11:29
add_access,3164,50243,35227,33290,35228,33431,33291,6,43563,33283,35227,33285,2009/12/22 16:08
add_access,8793,33518,8,33422,35822,9,33430,6,44009,33283,33284,33285,2010/3/30 10:19
remove_access,9811,48505,8,33290,34573,33431,33291,6,53079,33283,34572,33285,2008/6/16 7:35
remove_access,8999,33691,8,33290,37709,9,33430,6,51575,33283,33447,33285,2006/9/8 11:40
add_access,3202,50462,8,33388,50461,33431,33604,6,45288,33316,34256,33317,2008/5/19 16:45
add_access,10161,47337,8,33290,51594,33289,33430,6,47336,33426,33675,33428,2005/5/2 12:35
add_access,7247,36834,8,33290,37118,33431,33362,6,55308,33416,33689,33418,2010/6/10 9:52
remove_access,9771,34246,8,33313,33438,33289,33403,6,35094,2,3,4,2006/8/7 2:17
add_access,6691,70553,8,33290,36964,33431,33291,6,36962,33283,36963,33285,2009/8/14 9:41
add_access,10596,67873,37369,33290,33690,9,33450,6,43935,33416,33689,33418,2009/7/15 15:34
add_access,9001,51541,8,33290,35336,33326,33461,6,43487,33426,35335,33428,2008/8/13 15:33
add_access,4641,33336,8,33296,33279,33275,11,6,33745,2,3,4,2009/4/8 8:35
add_access,9335,58496,8,33290,33549,33368,33526,6,37900,33521,34787,33523,2008/3/31 11:15
add_access,9670,75101,33538,33290,33536,33431,34780,6,74444,33283,33284,33285,2005/11/8 10:00
add_access,8479,35375,8,33290,33866,9,33450,6,49189,33299,33866,33301,2005/7/19 9:51
add_access,8849,45236,8,33290,33448,33431,33604,6,39451,33283,33447,33285,2010/6/18 8:21
remove_access,9811,57796,8,33422,33573,33326,33430,6,38150,33416,33529,33418,2009/6/9 9:43
add_access,3945,74915,8,33290,34985,33431,33423,6,33543,33521,33544,33523,2008/2/11 17:49
add_access,10390,68279,8,33290,34793,33431,33604,6,34792,33299,33601,33301,2005/11/8 10:00
add_access,10283,53907,8,33290,35018,33431,33347,6,35016,33347,35017,33502,2008/2/21 10:45
add_access,7588,33518,8,33290,34793,9,33430,6,44653,33299,33601,33301,2010/5/6 12:51
remove_access,10924,33518,8,33290,34480,9,33430,6,49080,33316,34024,33317,2008/2/18 9:50
add_access,9958,49647,8,33290,35228,9,33291,6,43156,33283,35227,33285,2008/6/3 11:20
remove_access,8064,57006,8,33408,33366,33368,33370,6,40770,2,33365,4,2010/1/5 11:51
add_access,3823,45397,8,33290,35228,9,33461,6,37497,33283,35227,33285,2010/6/22 9:44
add_access,10315,75382,8,33290,33477,9,33291,6,56508,33416,33476,33418,2010/1/19 8:40
add_access,3869,66026,8,33290,35972,33431,35276,6,53149,33416,35971,33418,2009/6/11 9:59
remove_access,9811,54785,8,33290,35571,33326,33461,6,35788,33283,35570,33285,2010/5/25 8:27
remove_access,10234,43588,8,33408,36903,33309,33370,6,37695,2,33365,4,2008/7/24 8:53
remove_access,7654,39958,8,33290,39584,33431,33863,6,39957,33316,33385,33317,2009/10/7 10:56
remove_access,3216,36929,8,33290,36730,33431,33526,6,39149,33521,38331,33523,2009/8/31 9:45
add_access,2419,33947,8,33290,34793,9,33430,6,37523,33299,33601,33301,2009/2/23 8:30
add_access,9072,33691,8,33290,35132,9,33430,6,38201,33283,33447,33285,2009/7/6 10:38
add_access,7490,64222,8,35275,37043,33326,35276,6,37042,33339,35884,33341,2009/4/27 9:31
add_access,9959,33518,8,33290,35398,9,33430,6,52950,33426,33675,33428,2008/8/8 8:55
add_access,8557,42480,8,33904,34063,33431,33604,6,34062,2,33365,4,2009/5/13 10:21
add_access,2303,60825,8,33290,35112,34576,54916,6,34239,33416,33529,33418,2010/7/20 13:56
add_access,7015,74045,8,33290,54321,33289,34780,6,63840,33283,33323,33285,2009/1/19 9:25
add_access,10141,43588,8,33408,36903,33309,33370,6,37695,2,33365,4,2008/12/23 21:23
add_access,4722,65290,35217,35218,35215,33431,33461,6,50119,33339,35215,33341,2009/11/20 8:36
add_access,4580,37107,8,33290,33549,9,33526,6,33548,33521,34787,33523,2008/10/22 8:41
add_access,11046,43335,8,33844,36556,33309,33930,6,36006,33426,33927,33428,2009/4/17 8:39
add_access,9773,33336,8,33313,33307,33275,11,6,33399,2,3,4,2009/10/26 15:43
add_access,229,35449,8,33290,35410,9,33430,6,35448,33316,33385,33317,2010/2/22 12:30
add_access,10315,48288,8,33290,33350,9,33291,6,33717,33283,33885,33285,2009/10/23 9:02
add_access,9347,33622,8,33290,33840,33326,33604,6,65761,33299,33395,33301,2008/9/25 15:27
add_access,2301,60255,8,33276,35629,33345,11,6,53063,2,3,4,2009/8/27 8:42
remove_access,3212,71459,8,33290,33769,33289,33347,6,49802,2,33768,4,2008/6/13 16:01
add_access,6428,53041,8,33290,36015,33431,33430,6,36502,33283,35543,33285,2008/10/28 15:24
add_access,10315,70814,33777,33290,35571,33431,33291,6,53448,33283,35570,33285,2007/3/28 8:02
add_access,9967,33518,8,33290,33916,9,33430,6,36504,33416,33689,33418,2010/7/12 11:24
add_access,7247,54372,8,33904,34012,33431,33526,6,40692,33521,34012,33523,2009/4/15 14:28
add_access,1718,56220,8,33290,35926,33326,33430,6,42768,33339,34566,33341,2006/12/28 13:59
add_access,9729,33817,8,33313,33438,33309,11,6,33816,2,3,4,2005/11/7 16:19
add_access,10497,34936,8,33422,44647,33431,33712,6,40761,33416,34542,33418,2009/12/22 16:48
add_access,8923,33308,8,33269,33307,33309,11,6,34460,2,3,4,2009/12/3 8:42
add_access,6858,36521,8,33290,34131,9,33291,6,40473,33283,40171,33285,2008/1/22 8:46
remove_access,10792,37491,8,33290,33731,9,33905,6,36280,2,33730,4,2009/6/16 9:37
remove_access,7713,35895,8,33313,33568,33431,33526,6,37672,2,34012,4,2010/1/15 10:07
remove_access,9773,34246,8,33313,33438,33289,33403,6,35094,2,3,4,2006/8/7 2:13
add_access,10188,7,8,10,5,9,11,6,37808,2,3,4,2009/6/11 14:39
add_access,10642,36249,8,33290,34793,9,33430,6,42345,33299,33601,33301,2008/9/12 16:21
add_access,11008,63036,8,10,5,33326,11,6,34633,2,3,4,2008/12/8 8:42
remove_access,9811,41560,8,33290,36928,33345,33526,6,41559,33521,36927,33523,2007/4/9 9:00
add_access,8253,46101,8,33422,33419,33326,33389,6,35392,33416,33417,33418,2008/12/2 16:05
add_access,10089,33518,8,33290,35571,9,33430,6,40930,33283,35570,33285,2008/12/3 17:01
add_access,8975,52432,8,33290,34491,33268,33270,6,36559,33283,33265,33285,2010/6/29 16:09
add_access,2301,40144,8,33313,33467,33326,11,6,43122,2,3,4,2008/12/17 8:29
add_access,7414,40456,8,33290,35112,33431,33291,6,35705,33416,33529,33418,2010/4/2 15:22
add_access,9063,33518,8,33290,33621,9,33430,6,45258,33426,33621,33428,2010/5/7 9:08
add_access,10022,75382,8,33290,33477,9,33291,6,56508,33416,33476,33418,2005/11/8 10:00
add_access,11339,33518,8,33388,34480,9,33430,6,39614,33316,34024,33317,2009/3/25 17:04
add_access,9720,33336,8,33296,33273,33275,11,6,34143,2,3,4,2010/8/28 1:23
add_access,6895,45677,33777,33290,33497,33431,34780,6,36538,33283,33323,33285,2008/11/17 10:13
remove_access,9809,48351,8,33269,33266,33431,33678,6,36287,2,3,4,2006/9/25 2:09
add_access,10733,71348,8,33290,33775,33326,33604,6,34218,33283,33323,33285,2008/11/4 10:46
remove_access,9771,33336,8,33313,33279,33275,11,6,34294,2,3,4,2010/3/13 4:15
add_access,10614,75542,8,33290,34483,33431,33461,6,39314,33283,34411,33285,2008/2/21 9:07
add_access,4955,78027,34383,33290,47909,33431,34780,6,65191,33283,33885,33285,2009/12/31 0:28
add_access,2292,35120,8,33313,34200,9,33657,6,35119,2,33730,4,2009/9/3 7:05
add_access,4678,48439,48440,33290,35551,9,33291,6,48438,33283,33584,33285,2009/2/4 11:29
add_access,9506,63148,8,33290,35926,33345,33430,6,42768,33339,34566,33341,2007/6/14 11:54
add_access,3212,41934,8,33290,34319,33289,33526,6,34318,33521,35013,33523,2009/7/8 15:47
add_access,4046,72003,8,33408,37667,33289,33657,6,38423,33299,33395,33301,2010/5/27 9:43
remove_access,9678,39634,8,33408,33406,33289,33370,6,34355,2,33365,4,2008/1/4 14:21
add_access,9809,43554,8,33269,33266,33326,11,6,35854,2,3,4,2007/7/30 2:04
remove_access,9620,68458,8,33290,38008,34576,34577,6,34571,33283,40641,33285,2005/8/16 8:08
add_access,3937,74708,8,33290,35475,34576,43075,6,53401,33357,35474,33359,2008/7/3 9:07
add_access,9771,33489,8,33313,33279,33275,11,6,34703,2,3,4,2005/11/7 16:04
add_access,10389,36533,8,33290,35516,9,33291,6,36532,33416,33529,33418,2007/4/4 8:48
add_access,6441,43815,8,33313,38594,33326,11,6,38593,2,3,4,2009/6/19 15:53
add_access,11105,56081,33344,33346,33598,9,33430,6,45293,33339,33895,33341,2008/3/4 10:20
add_access,8460,33947,8,33290,33621,9,33430,6,36974,33426,33621,33428,2009/1/29 8:59
add_access,9000,58150,33751,33290,35301,33326,33423,6,58149,33416,33529,33418,2009/3/2 11:09
add_access,6976,49839,35217,35218,35215,33345,33461,6,35214,33339,35215,33341,2007/12/18 8:27
add_access,10786,34382,8,33290,34381,33431,34780,6,47902,33283,33584,33285,2007/1/10 18:50
remove_access,6180,54549,8,33455,33453,33326,11,6,46567,2,3,4,2010/3/31 23:08
remove_access,9773,40254,8,33313,34012,33326,33526,6,46337,33521,34012,33523,2009/7/30 4:08
remove_access,9287,46370,8,33290,34063,33431,33526,6,46369,2,33365,4,2010/7/19 8:00
add_access,3144,43309,8,33290,34862,9,33526,6,43308,33521,34861,33523,2009/8/31 11:41
add_access,11140,67059,8,33290,34319,33326,33526,6,35012,33521,35013,33523,2008/5/15 8:29
add_access,10519,56637,8,33422,35972,33289,34717,6,39524,33416,33476,33418,2010/5/4 11:22
add_access,3502,40395,8,33290,34752,33431,33430,6,38514,33299,34471,33301,2008/7/1 16:05
add_access,9001,36521,8,33290,34662,9,33291,6,36520,33283,36494,33285,2010/8/30 11:26
add_access,3924,36431,8,33904,34012,9,33526,6,49201,33521,34012,33523,2010/6/7 16:59
add_access,8595,76119,48440,33290,35551,9,33423,6,48438,33283,33584,33285,2010/8/9 14:10
add_access,8557,36214,8,44798,33360,9,33423,6,37252,33357,33358,33359,2009/5/13 10:21
add_access,3016,54121,8,33617,33366,33289,33618,6,54120,33416,33614,33418,2010/5/17 8:05
add_access,7985,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2010/1/14 18:06
add_access,9661,47917,8,33408,34673,33309,33370,6,34672,33316,34256,33317,2008/8/8 10:38
add_access,2225,36089,8,33290,36088,33345,33526,6,46521,33521,36087,33523,2010/5/4 8:40
add_access,8595,33531,8,33290,33866,33326,33430,6,35668,33299,33866,33301,2010/5/10 13:57
add_access,7074,34557,8,33290,33602,9,33430,6,39393,33299,33601,33301,2008/5/16 9:03
add_access,716,36877,8,33290,33429,33431,33430,6,58386,33426,33427,33428,2007/10/22 14:03
add_access,3659,44261,8,33290,44260,9,33347,6,44259,33347,35017,33502,2010/6/1 8:55
add_access,3202,36431,8,33290,33524,33289,33526,6,67076,33521,33522,33523,2009/4/17 8:33
add_access,11077,38320,8,33320,33386,33289,33657,6,39895,33316,33385,33317,2010/7/19 13:49
add_access,11318,33336,8,33269,33307,33275,11,6,33579,2,3,4,2010/7/28 9:29
add_access,2503,33333,8,33313,33467,33268,33270,6,38427,2,33265,4,2009/9/14 10:09
add_access,9454,33691,8,33290,34025,33289,33430,6,58651,33316,34024,33317,2009/9/14 13:48
add_access,3123,49848,8,33290,35159,33431,33526,6,56987,33521,35659,33523,2008/5/5 9:12
add_access,11132,39938,8,33290,39584,33326,33863,6,36238,33316,33385,33317,2010/7/23 10:39
add_access,10283,38078,8,33290,37490,33431,33430,6,38077,33299,33395,33301,2005/7/13 7:49
add_access,3033,33430,8,33290,33517,9,33430,6,39071,33357,33458,33359,2008/9/24 8:45
remove_access,8183,38434,8,34999,33318,33289,33657,6,37872,33316,33385,33317,2009/9/1 23:22
remove_access,3287,53118,8,33313,43529,33326,33347,6,39738,33347,43529,33502,2009/7/1 12:59
remove_access,9810,53064,8,33904,35629,33345,11,6,53063,2,3,4,2005/5/6 2:01
remove_access,4218,7,8,33313,33467,9,11,6,34121,2,3,4,2009/12/21 16:52
remove_access,9362,76796,8,33290,34862,33431,33526,6,43308,33521,34861,33523,2006/9/19 16:41
add_access,7189,33616,8,33290,41728,9,33461,6,71153,33426,33853,33428,2008/11/4 8:42
add_access,6946,45329,8,33290,33549,33268,33270,6,39801,33521,33265,33523,2010/4/8 8:40
add_access,3610,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2009/7/7 9:17
add_access,4832,53894,8,33290,40264,33431,33347,6,46117,33347,35017,33502,2008/10/9 13:32
add_access,5610,33616,8,34210,35516,33289,33461,6,38150,33416,34207,33418,2009/11/24 9:35
add_access,8253,33478,8,33290,34556,33431,33430,6,34555,33316,34024,33317,2010/4/26 0:08
add_access,10243,43169,8,33408,37667,33289,33657,6,43168,33299,33395,33301,2010/6/15 8:25
add_access,8417,38701,8,33904,33870,33431,33291,6,38700,2,3,4,2008/11/10 10:30
add_access,3224,36929,8,33290,34280,33431,33526,6,49432,33416,34279,33418,2009/4/14 8:26
add_access,10611,33518,8,33290,33621,33289,33430,6,33946,33426,33621,33428,2009/3/31 17:10
add_access,8567,52830,8,33290,36964,33326,33291,6,38789,33283,36963,33285,2010/8/9 9:04
add_access,10004,58264,8,33904,34935,9,33430,6,55593,2,34181,4,2008/8/26 9:32
add_access,10563,67449,8,33290,35159,9,33526,6,48695,33521,35659,33523,2008/2/25 11:06
remove_access,6895,52892,8,33290,33549,33289,33526,6,52891,33521,34787,33523,2008/8/12 9:37
add_access,11198,39453,8,33290,39452,33345,33430,6,39451,33283,33447,33285,2007/4/3 15:17
add_access,8582,37560,8,33408,36903,33309,33370,6,38192,2,33365,4,2010/3/30 9:46
add_access,7489,33518,8,33290,33517,33289,33430,6,34058,33357,33458,33359,2009/7/17 16:43
add_access,8220,35123,8,33408,33366,33309,33370,6,35861,2,33365,4,2010/7/7 11:58
add_access,3726,49327,8,33290,34862,33345,33526,6,45267,33521,34861,33523,2009/7/7 15:34
remove_access,9811,67612,8,33290,36547,33345,33347,6,37867,33347,34597,33502,2008/9/15 8:07
add_access,9148,33622,8,33290,39171,9,33930,6,40891,33426,33927,33428,2010/1/15 9:48
add_access,8793,38440,8,33290,34222,33289,33968,6,38250,33426,33853,33428,2007/12/6 8:12
add_access,8557,47169,8,33290,33517,33431,33430,6,36991,33357,33458,33359,2010/7/19 14:16
add_access,10596,37005,8,33290,33993,33289,37006,6,37004,33416,33689,33418,2009/8/3 9:39
remove_access,10734,71584,8,33369,41139,33431,33347,6,54274,2,33768,4,2007/7/2 14:34
add_access,10160,75354,8,33290,33676,33309,33678,6,34581,33426,33675,33428,2008/8/19 12:08
add_access,3287,34936,8,33290,34491,33431,33712,6,34571,33283,33358,33285,2008/6/27 15:16
add_access,9667,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2010/6/24 12:39
add_access,10734,77865,8,33290,36490,33326,33430,6,44551,33283,33284,33285,2009/10/22 16:10
add_access,9674,54372,8,33290,36928,33431,33526,6,54141,33521,36927,33523,2009/2/16 11:06
add_access,7423,54690,8,33290,38008,33431,33291,6,47987,33283,40641,33285,2009/7/15 15:21
add_access,9695,33656,8,33320,33386,33289,33657,6,33655,33316,33385,33317,2006/12/28 13:28
add_access,11231,33402,8,33290,33386,33309,33403,6,33401,33316,33385,33317,2006/4/19 13:02
add_access,9795,33489,8,33296,33273,33275,11,6,40527,2,3,4,2005/11/7 16:18
add_access,11204,33478,8,33290,35374,33431,33430,6,48862,33426,33675,33428,2009/5/1 8:43
add_access,11313,33336,8,33313,33279,33275,11,6,34343,2,3,4,2010/1/6 10:13
remove_access,9345,50075,8,33290,39341,9,33291,6,39340,33283,36494,33285,2006/6/27 17:46
add_access,9958,38360,8,33290,40460,9,34539,6,40459,33299,36226,33301,2007/12/3 9:55
add_access,4586,52258,8,33290,33676,33289,33678,6,37858,33426,33675,33428,2008/12/29 8:48
add_access,7190,52363,44858,33290,36151,33431,33291,6,36149,33283,36150,33285,2009/4/28 10:57
add_access,11282,33336,8,33313,33273,33275,11,6,33835,2,3,4,2009/10/16 11:29
add_access,3151,51409,8,33290,40184,33345,33526,6,36050,33521,33625,33523,2008/12/18 8:31
add_access,2664,64107,8,33290,33775,33431,33291,6,60744,33283,33323,33285,2010/6/2 11:55
add_access,3504,73087,8,33904,35336,33431,33423,6,55969,33426,35335,33428,2008/2/11 17:38
remove_access,9810,76132,8,33904,33870,33345,35134,6,39788,2,3,4,2005/5/6 2:00
add_access,4308,33518,8,33290,38378,33289,33430,6,38584,33283,34432,33285,2008/5/6 15:03
add_access,8100,33482,8,33408,33366,33368,33370,6,35736,2,33365,4,2010/7/6 12:08
add_access,3919,36370,8,33290,36369,9,33930,6,36368,33426,33427,33428,2009/9/4 14:41
add_access,7015,72893,33777,33290,33775,9,33291,6,72892,33283,33323,33285,2007/10/28 19:51
add_access,7915,42884,8,33313,33438,33289,33526,6,42883,2,3,4,2009/9/22 9:15
add_access,9335,45986,8,33290,33549,33289,33526,6,37900,33521,34787,33523,2008/11/18 11:55
add_access,6167,33333,8,33313,33438,33268,33270,6,45175,2,33265,4,2010/4/12 9:42
add_access,6977,76037,36228,33290,34412,33326,33291,6,33322,33283,34411,33285,2009/9/25 8:52
add_access,9342,33518,8,33388,35625,9,33430,6,37933,33316,34256,33317,2009/4/29 9:24
remove_access,11316,33336,8,33276,33273,33275,11,6,34119,2,3,4,2007/10/25 21:30
add_access,6435,33336,8,33276,33273,33275,11,6,34148,2,3,4,2009/6/30 15:49
add_access,9809,55816,8,33269,33769,33326,33347,6,55815,2,33768,4,2005/11/7 16:28
add_access,7987,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2008/12/26 8:32
add_access,8557,36533,8,34210,35516,33326,33362,6,38150,33416,34207,33418,2009/5/13 10:21
add_access,7015,61498,8,33904,35336,33345,33461,6,42490,33426,35335,33428,2008/1/28 10:16
remove_access,9737,33387,8,33313,35629,33431,33389,6,57706,2,3,4,2007/1/8 4:17
remove_access,9811,61728,35798,33290,35796,33289,33291,6,61727,33283,35795,33285,2007/8/27 7:54
add_access,9236,36894,8,33290,35768,9,33389,6,36893,33316,33385,33317,2009/10/28 8:48
add_access,11316,33489,8,33313,33541,33275,11,6,34637,2,3,4,2007/3/21 14:21
add_access,8035,33616,8,34210,35516,9,33461,6,38150,33416,34207,33418,2010/2/2 9:55
add_access,9667,74630,8,33290,33787,33289,33678,6,34326,33426,33675,33428,2006/9/27 17:32
add_access,10786,41027,34005,33290,40011,33431,33291,6,41065,33283,33323,33285,2010/5/19 15:27
add_access,9771,37837,8,33313,33467,33431,11,6,35245,2,3,4,2010/6/14 8:07
add_access,6097,35402,8,33422,33828,9,34569,6,43024,33416,33689,33418,2010/1/12 13:42
add_access,7714,33518,54177,33290,34480,33431,33430,6,70634,33316,34024,33317,2010/6/14 8:22
add_access,10020,48963,33777,33290,33324,33431,33291,6,48962,33283,33323,33285,2005/7/13 7:48
remove_access,3284,40887,8,33290,34597,33289,33347,6,39159,33347,34597,33502,2010/4/5 11:11
add_access,6355,70416,8,33290,35212,33345,33347,6,40070,33347,37549,33502,2010/1/29 8:26
add_access,9733,33336,8,33313,33307,33275,11,6,34962,2,3,4,2009/5/4 12:41
remove_access,10105,33518,8,33290,34891,33431,33430,6,34890,33299,33790,33301,2010/4/12 11:35
remove_access,9103,49183,8,33290,35207,9,33526,6,41993,33521,34787,33523,2008/11/4 10:53
add_access,3142,41014,8,33290,53222,33326,33604,6,39291,33426,33427,33428,2009/11/3 9:58
remove_access,10004,33947,8,33290,33429,9,33430,6,44036,33426,33427,33428,2008/5/14 5:27
add_access,11115,67903,8,33290,35475,33326,35477,6,38974,33357,35474,33359,2010/3/30 8:58
add_access,9683,65213,8,33369,39443,33289,33370,6,36470,2,33365,4,2007/6/14 9:15
add_access,10489,33518,8,33290,34134,9,33430,6,35913,33416,33476,33418,2010/5/13 14:06
add_access,4182,7,8,33455,33453,9,11,6,40780,2,3,4,2009/2/5 8:20
add_access,8453,54549,8,33296,33375,33326,11,6,36572,2,3,4,2009/1/30 12:35
add_access,10315,44857,8,33290,44856,33431,33291,6,49477,33283,44855,33285,2010/6/24 8:44
add_access,10687,70716,8,33290,40737,9,33604,6,38782,33283,33584,33285,2010/1/5 8:51
add_access,11134,51902,8,33290,33429,33431,33430,6,51901,33426,33427,33428,2009/7/13 15:23
add_access,7411,65973,40163,33290,38008,33431,33291,6,50680,33283,40641,33285,2009/4/23 16:08
remove_access,8254,33518,8,33290,35410,9,33430,6,49032,33316,33385,33317,2007/5/30 11:35
remove_access,9343,33518,8,33290,35963,9,33430,6,35961,33416,35962,33418,2007/3/20 10:04
remove_access,8793,34568,8,33290,33621,33431,34569,6,37088,33426,33621,33428,2008/6/18 16:07
add_access,7407,70814,33777,33290,35571,33431,33291,6,53448,33283,35570,33285,2008/3/26 15:40
add_access,8793,40673,8,33290,37709,9,33863,6,42252,33283,33447,33285,2009/10/16 11:16
add_access,3610,62224,8,33290,39341,33431,33291,6,40728,33283,36494,33285,2010/3/19 9:22
remove_access,6711,33691,8,33290,33936,9,33430,6,33935,33283,33447,33285,2007/7/17 13:59
add_access,9871,33947,8,33290,33840,9,33430,6,33985,33299,33395,33301,2009/1/27 12:47
remove_access,9621,41560,8,33290,36928,33345,33526,6,41559,33521,36927,33523,2005/6/23 15:23
add_access,9667,33413,8,33369,33406,33309,33370,6,37451,2,33365,4,2010/1/15 9:02
add_access,8020,60552,8,33313,33300,33431,33678,6,36897,2,34181,4,2008/11/20 11:21
add_access,9667,39133,8,33369,33366,33289,33370,6,35756,2,33365,4,2009/1/9 11:31
add_access,2664,37962,8,33290,37961,33345,34577,6,37960,33283,33885,33285,2008/7/11 23:41
add_access,9828,33336,8,10,33279,33275,11,6,34376,2,3,4,2010/7/6 14:20
add_access,3210,36431,8,33290,36928,33289,33526,6,49029,33521,36927,33523,2009/1/14 8:32
add_access,8595,47209,8,33290,35410,33431,33430,6,35448,33316,33385,33317,2010/8/9 14:10
remove_access,2510,33333,8,33313,33467,33268,33270,6,38427,2,33265,4,2009/11/2 11:29
add_access,7110,33677,8,33290,34041,33289,33678,6,47336,33426,33675,33428,2009/4/3 15:33
add_access,4471,45383,8,33313,33467,33326,11,6,50117,2,3,4,2009/3/16 9:31
add_access,9674,52522,8,33290,34491,37826,37827,6,36568,33283,33358,33285,2010/6/10 8:20
add_access,10786,36850,8,33290,33593,33431,33461,6,36230,33416,33529,33418,2010/8/4 11:59
remove_access,9810,34936,8,33290,34491,33431,33712,6,34571,33283,33358,33285,2005/5/9 11:48
add_access,7489,63312,44965,33290,39341,33431,33461,6,40728,33283,36494,33285,2008/8/15 15:48
remove_access,9525,37491,8,33290,37386,33289,33905,6,38816,33299,34471,33301,2008/5/19 10:31
add_access,10549,40351,8,33330,33350,33326,11,6,33349,33283,33885,33285,2007/3/22 7:23
add_access,9148,35556,8,33844,33928,33309,33930,6,37312,33426,33927,33428,2010/4/6 6:45
add_access,10390,64835,8,33290,33667,33326,33291,6,52454,33283,33666,33285,2007/1/7 11:25
add_access,2292,46483,8,33269,34200,9,33657,6,34389,2,33730,4,2009/3/17 11:20
add_access,5241,66867,8,33290,36928,33326,33526,6,41559,33521,36927,33523,2009/6/10 10:14
remove_access,11109,54009,8,33296,34200,9,33657,6,38171,2,33730,4,2007/2/15 13:58
remove_access,6428,33622,8,33290,33840,33326,33604,6,65761,33299,33395,33301,2009/4/20 9:55
add_access,10363,33862,8,33290,35916,33289,33863,6,43785,33316,33385,33317,2009/12/30 8:57
add_access,10489,49389,33421,33422,33828,9,33430,6,42464,33416,33689,33418,2010/5/13 14:06
add_access,10106,38666,8,33290,34535,33289,33833,6,38665,33283,33447,33285,2009/9/29 14:26
add_access,7784,51541,8,33290,35336,33326,33461,6,43487,33426,35335,33428,2010/4/6 9:21
add_access,9828,33489,8,10,33279,33275,11,6,36154,2,3,4,2005/11/7 16:19
add_access,10119,34557,8,33290,34535,33431,33430,6,35486,33283,33447,33285,2008/11/11 15:36
add_access,2298,63807,33777,33290,37667,33289,33657,6,37666,33299,33395,33301,2008/7/1 16:00
add_access,7722,33489,8,33296,33279,33275,11,6,35182,2,3,4,2010/8/29 8:16
add_access,9842,33720,8,33290,33676,33289,33678,6,33674,33426,33675,33428,2008/6/2 9:41
remove_access,11037,36521,8,33290,34131,9,33291,6,40473,33283,40171,33285,2007/10/11 15:52
add_access,9128,36827,8,33269,33266,33289,11,6,39189,2,3,4,2010/7/19 14:26
add_access,10646,37592,8,33408,33366,33289,33370,6,37695,2,33365,4,2010/1/12 8:23
add_access,11087,59688,8,33290,34047,33289,34046,6,62278,34046,34047,34048,2010/2/9 12:13
remove_access,11062,77960,8,33290,33549,33431,33526,6,37283,33521,34787,33523,2007/5/10 16:25
add_access,10390,33518,8,33290,34251,9,33430,6,37166,2,33730,4,2006/9/26 9:22
add_access,7706,33336,8,33455,33438,33275,11,6,33954,2,3,4,2009/12/29 23:13
add_access,7407,77153,75239,33290,34381,9,33461,6,47902,33283,33584,33285,2010/2/9 6:49
add_access,10390,33518,8,33290,34251,9,33430,6,37166,2,33730,4,2005/7/13 7:49
remove_access,9809,33336,8,33276,33279,33275,11,6,35482,2,3,4,2006/9/19 2:08
add_access,9682,41631,8,33904,34063,33326,33370,6,41123,2,34012,4,2010/7/23 6:06
add_access,7971,67052,8,33408,33366,33309,33370,6,37695,2,33365,4,2009/9/2 15:24
add_access,7453,33518,33344,33346,33598,33431,33430,6,36036,33339,33895,33341,2005/12/9 13:51
add_access,1626,33947,8,33290,34398,9,33430,6,34396,33299,34397,33301,2010/2/18 11:20
add_access,395,55594,8,33904,34935,9,33430,6,55593,2,34181,4,2009/7/8 18:47
add_access,9001,36214,8,33290,35516,33431,33423,6,38240,33416,33529,33418,2007/3/22 10:18
remove_access,9773,37837,8,33313,33467,33431,11,6,40119,2,3,4,2010/6/14 4:13
remove_access,8248,33691,8,33290,33731,33431,33863,6,36384,2,33730,4,2006/12/28 12:11
add_access,7113,60905,8,33290,33676,9,33678,6,57871,33426,33675,33428,2010/8/26 14:11
add_access,2491,33518,8,33388,39065,9,33430,6,41410,33316,34024,33317,2008/8/4 9:21
add_access,9362,39726,8,33388,35491,33326,38612,6,39725,33316,34256,33317,2008/9/4 8:29
add_access,9771,33336,8,33313,33279,33275,11,6,34606,2,3,4,2009/11/3 9:43
remove_access,5613,41313,8,33290,35516,33431,33833,6,41312,33416,33529,33418,2008/7/10 10:43
add_access,11318,45866,8,33269,33266,33431,11,6,45865,2,3,4,2010/8/5 9:02
add_access,7489,35556,8,33844,33928,33309,33930,6,33926,33426,33927,33428,2010/4/4 15:10
