LOGIN,ACTION,TARGET_NAME,PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_LOCATION,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,REQUEST_DATE
66260,add_access,8220,41957,8,33408,33366,33309,33370,6,35122,2,33365,4,2009-11-03 08:31:11
52685,remove_access,4658,38764,8,33269,33266,33431,11,6,41149,2,3,4,2010-06-22 11:46:02
40874,add_access,866,33862,8,33290,39584,9,33863,6,39957,33316,33385,33317,2010-03-19 03:44:35
67073,remove_access,9729,33333,8,33313,33467,33268,33270,6,38427,2,33265,4,2006-06-29 02:17:14
36775,add_access,10356,33518,35217,35218,35215,33289,33430,6,36776,33339,35215,33341,2008-08-26 15:38:38
62221,add_access,8048,53552,8,33290,35374,33326,33430,6,49587,33426,33675,33428,2008-03-14 09:17:56
54004,remove_access,10119,33622,8,33290,33517,33431,33604,6,33516,33357,33458,33359,2005-10-25 23:15:37
33773,remove_access,9811,33776,33777,33290,33775,33431,33291,6,33774,33283,33323,33285,2006-08-08 14:20:17
53283,remove_access,9795,53284,8,33290,36805,33345,33930,6,36996,33426,33927,33428,2008-06-16 04:13:23
60591,add_access,3163,57887,8,33455,33568,33431,33526,6,37672,2,34012,4,2009-03-12 08:26:59
76328,add_access,5590,76329,8,33290,33286,33289,33739,6,33737,33283,33284,33285,2008-07-01 16:03:12
57018,remove_access,9813,33489,8,33313,33541,33275,11,6,35022,2,3,4,2010-05-16 04:12:37
63591,add_access,8248,33862,8,33290,35916,33289,33863,6,43785,33316,33385,33317,2009-11-17 01:57:12
58576,add_access,3894,36883,8,10,33438,33289,33403,6,36882,2,3,4,2009-12-21 09:05:24
36200,add_access,9204,33933,8,33369,33366,33309,33370,6,33932,2,33365,4,2009-03-29 23:15:52
45294,add_access,9343,33691,33777,33290,34752,9,33430,6,38514,33299,34471,33301,2009-10-16 10:31:04
33994,add_access,10987,33996,8,33313,33438,33289,33712,6,33995,2,3,4,2008-09-19 04:49:33
35960,add_access,2491,33518,8,33290,35963,9,33430,6,35961,33416,35962,33418,2009-07-17 09:40:51
75231,add_access,7017,52861,8,33290,35228,33289,33739,6,37563,33283,35227,33285,2009-04-16 13:23:29
63829,add_access,8793,33518,8,33290,33621,9,33430,6,44048,33426,33621,33428,2010-03-30 10:19:17
57486,remove_access,7033,57487,8,33290,37386,9,33863,6,46860,33299,34471,33301,2009-11-19 10:04:54
58885,add_access,7414,33270,8,33290,33549,33268,33270,6,39801,33521,33265,33523,2009-09-30 08:29:41
52969,add_access,7018,52970,8,33290,35905,33431,33461,6,51229,33426,33621,33428,2008-01-09 15:12:34
44196,add_access,9503,33947,8,33290,35926,9,33430,6,41439,33339,34566,33341,2009-01-22 10:13:13
50691,add_access,5405,50692,8,33313,33467,33289,36029,6,39717,2,3,4,2010-05-09 13:44:39
63527,add_access,2319,34936,8,33844,33854,9,33712,6,35466,33426,33853,33428,2010-08-08 20:52:07
74577,add_access,9795,33489,8,33296,33307,33275,11,6,33648,2,3,4,2005-11-07 16:07:54
60446,add_access,7950,33817,8,33313,33438,33309,11,6,33488,2,3,4,2008-08-28 07:05:41
77627,add_access,6977,35165,8,33290,36928,33431,33526,6,53771,33521,36927,33523,2009-11-20 15:20:11
65950,add_access,2664,65951,8,33290,33775,33431,33291,6,33322,33283,33323,33285,2009-12-22 08:49:07
61057,add_access,9416,44890,8,33408,36100,33309,33370,6,36099,2,33365,4,2010-04-19 14:21:12
77284,add_access,8530,34557,8,33290,33866,9,33430,6,43109,33299,33866,33301,2009-08-24 08:28:35
35785,add_access,4069,35556,8,33844,33928,33309,33930,6,35786,33426,33927,33428,2008-02-11 17:42:55
71548,remove_access,9811,33622,8,33290,39309,9,33604,6,39308,33416,33529,33418,2009-06-01 08:29:49
49198,remove_access,9803,36436,8,33269,33438,33309,11,6,36651,2,3,4,2009-01-08 06:30:59
57986,add_access,8848,57987,8,33320,33386,33289,33863,6,34655,33316,33385,33317,2010-01-04 15:36:36
74464,add_access,10733,74465,8,33290,35108,34576,34613,6,46521,33339,34566,33341,2009-04-30 16:51:51
73094,add_access,11274,33308,8,33455,33279,33309,11,6,34095,2,3,4,2009-10-14 12:11:47
49255,add_access,9539,33518,8,33290,33448,33431,33430,6,38741,33283,33447,33285,2007-06-21 08:22:38
52947,add_access,11105,33518,8,33290,33866,9,33430,6,43109,33299,33866,33301,2006-03-07 10:56:33
69277,add_access,9607,47169,8,33290,36696,33431,33430,6,69278,33299,33790,33301,2009-10-07 11:16:55
54438,add_access,11132,54439,8,33290,37667,33431,33657,6,42704,33299,33395,33301,2005-07-13 07:52:17
61465,add_access,8065,33622,8,33290,33517,9,33604,6,54569,33357,33458,33359,2009-08-20 18:49:39
57886,add_access,9133,57887,8,33313,33568,33431,33526,6,45594,2,34012,4,2008-11-25 08:27:25
44029,add_access,8825,44030,8,33290,42268,33431,33657,6,42704,33299,33395,33301,2010-06-01 15:49:15
67325,add_access,9601,33518,8,33290,34251,9,33430,6,37166,2,33730,4,2005-07-13 07:44:51
71893,add_access,4659,40783,8,33269,36385,33289,33657,6,34389,2,33730,4,2010-01-11 09:35:22
68434,add_access,10964,7,8,33313,33467,9,11,6,39753,2,3,4,2008-09-10 08:21:55
55052,add_access,9971,33518,8,33290,34257,33289,33430,6,55053,33316,34256,33317,2010-05-07 08:25:01
50372,add_access,8557,50373,8,34913,33530,33431,35276,6,48235,33416,33529,33418,2010-07-19 14:16:03
59896,remove_access,1931,41145,8,34210,34208,33289,33657,6,36541,33416,34207,33418,2009-07-28 10:29:51
62358,add_access,8557,33677,8,33290,33676,33289,33678,6,33674,33426,33675,33428,2007-09-17 08:58:22
75892,add_access,3123,51409,33344,33346,35027,33345,33526,6,33338,33339,33895,33341,2009-07-07 16:20:09
71163,add_access,9722,41767,8,33313,33438,33309,11,6,48902,2,3,4,2006-01-05 05:08:03
48272,add_access,7015,41560,8,33290,34862,33345,33526,6,45267,33521,34861,33523,2009-10-26 17:25:50
52492,remove_access,9661,33933,8,33369,33366,33309,33370,6,33932,2,33365,4,2008-09-11 09:32:54
68066,add_access,9813,33489,8,33313,33307,33275,11,6,33575,2,3,4,2005-11-07 16:20:54
47792,add_access,6100,47794,33777,33290,35475,9,35477,6,47793,33357,35474,33359,2010-01-18 09:46:46
44689,remove_access,2379,44690,8,33290,33549,33289,33526,6,35655,33521,34787,33523,2010-08-06 09:45:17
49780,add_access,10744,34918,8,33313,33312,33431,11,6,49781,2,3,4,2008-11-09 06:47:56
59314,add_access,9674,37366,8,33290,42620,33326,33347,6,59315,33347,42620,33502,2009-10-06 08:32:50
51023,remove_access,9216,33518,8,33290,33936,33431,33430,6,37643,33283,33447,33285,2008-06-16 15:15:16
35901,remove_access,6466,33333,8,33290,33545,33268,33270,6,35902,33521,33544,33523,2009-01-29 15:32:30
46488,add_access,9703,33603,8,33290,35972,33431,33604,6,46489,33416,35971,33418,2006-12-28 12:13:02
74916,add_access,6870,74917,34383,33290,33350,33431,33461,6,46402,33283,33885,33285,2009-11-03 08:41:57
59328,add_access,10599,34557,8,33290,35374,33431,33430,6,49587,33426,33675,33428,2007-09-07 08:55:01
35160,add_access,9671,35162,8,33408,33366,33289,33370,6,35161,2,33365,4,2009-08-11 08:21:46
54438,remove_access,8248,54439,8,33290,37667,33431,33657,6,42704,33299,33395,33301,2006-12-28 12:24:26
45027,add_access,9347,39172,8,33369,37239,33289,33423,6,40225,2,33365,4,2008-06-02 07:12:55
50734,add_access,11077,50736,8,33290,35835,33326,33863,6,50735,33316,33385,33317,2007-12-21 11:18:28
60437,remove_access,9813,40395,8,34493,34491,33270,33587,6,47167,33283,34490,33285,2010-04-03 04:12:19
62837,add_access,10533,33478,8,33290,33621,33431,33430,6,39200,33426,33621,33428,2007-04-16 10:04:02
49476,add_access,2301,44857,8,33290,44856,33431,33291,6,49477,33283,44855,33285,2008-07-01 16:00:40
64684,remove_access,10982,34918,8,33269,33266,33431,11,6,64685,2,3,4,2009-05-12 17:30:31
74483,remove_access,9334,51850,8,33290,36430,9,33526,6,36429,33521,36430,33523,2008-06-30 18:22:44
57243,add_access,10549,57244,8,33313,33438,33309,33347,6,35728,2,3,4,2006-12-28 11:34:23
56483,remove_access,5373,33413,8,33408,33406,33309,33370,6,34001,2,33365,4,2010-02-16 16:53:44
70881,add_access,7451,70882,33344,33346,50801,33431,33430,6,35164,33339,33895,33341,2006-09-27 12:04:01
69505,add_access,10328,69506,8,33276,41371,33326,11,6,41370,2,34181,4,2009-01-22 08:56:21
36049,add_access,3202,36051,8,33290,33524,34576,36052,6,36050,33521,33522,33523,2008-05-09 08:51:49
69337,add_access,7776,69338,8,33290,33667,9,33291,6,33990,33283,33666,33285,2010-06-07 10:03:50
48405,remove_access,7006,33518,8,33290,35132,33431,33430,6,35131,33283,33447,33285,2008-09-02 14:31:46
44383,add_access,9959,36632,8,33290,35835,33326,33430,6,35142,33316,33385,33317,2006-01-03 18:13:17
67070,add_access,8793,58706,8,33844,36556,33309,33930,6,36006,33426,33927,33428,2008-03-07 08:41:17
49476,add_access,7434,44857,8,33290,44856,33431,33291,6,49477,33283,44855,33285,2010-04-29 09:34:26
47538,remove_access,9809,33336,8,33276,33307,33275,11,6,34419,2,3,4,2006-09-25 02:08:37
59166,add_access,8791,33518,8,33388,34556,9,33430,6,37072,33316,34024,33317,2008-10-07 15:11:21
75288,add_access,8557,75289,36963,33290,36964,33431,34780,6,50986,33283,36963,33285,2010-04-28 13:38:43
61184,add_access,2510,33333,8,33313,33467,33268,33270,6,38169,2,33265,4,2010-05-07 11:32:57
33986,add_access,10787,33988,8,33290,33798,9,33430,6,33987,33283,33447,33285,2010-01-11 11:02:30
66168,add_access,10733,51616,8,33290,35475,33326,35477,6,50418,33357,35474,33359,2008-02-15 18:11:03
77838,remove_access,10939,42379,8,33313,33467,33431,11,6,46750,2,3,4,2009-12-23 13:06:52
35514,add_access,10020,35517,8,33290,35516,33326,33461,6,35515,33416,33529,33418,2006-03-07 17:04:10
52564,add_access,8311,36850,8,33290,35905,33431,33461,6,41693,33426,33621,33428,2008-09-15 09:26:53
61693,add_access,3211,61695,8,33290,34862,33431,33526,6,61694,33521,34861,33523,2010-03-16 09:54:12
42882,remove_access,4417,42884,8,33313,33438,33289,33526,6,42883,2,3,4,2008-10-23 14:17:19
62939,add_access,8557,34918,8,33313,33467,33431,11,6,37531,2,3,4,2008-07-15 14:04:44
72672,add_access,10465,35162,8,33408,33406,33289,33370,6,36472,2,33365,4,2008-05-13 09:35:20
40658,add_access,10734,40660,8,33290,34597,33289,33347,6,40659,33347,34597,33502,2006-12-22 14:32:18
77500,remove_access,8217,49482,8,33408,33366,33289,33370,6,35694,2,33365,4,2010-05-24 18:04:46
67191,add_access,8202,67192,36662,33290,33470,33345,33461,6,37417,33283,33284,33285,2010-03-31 09:05:54
59214,remove_access,2352,51605,8,33290,33429,9,34569,6,38167,33426,33427,33428,2010-08-30 09:56:46
37910,add_access,6606,37912,8,33290,35314,33345,33526,6,37911,33521,35314,33523,2009-03-06 09:51:30
54725,add_access,7514,54726,8,33904,35336,33431,33423,6,52808,33426,35335,33428,2005-11-08 10:00:00
40304,add_access,9676,33947,8,33290,35920,9,33430,6,35919,2,33365,4,2008-02-21 12:51:31
65079,add_access,9865,65080,8,33290,39060,33431,600,6,48974,33283,33284,33285,2010-01-12 09:39:31
57247,add_access,2463,33933,8,33369,33366,33309,33370,6,33932,2,33365,4,2009-03-20 12:59:35
35429,remove_access,8064,35430,8,33408,33366,33309,33370,6,33481,2,33365,4,2009-02-10 14:57:52
42630,remove_access,2452,36757,8,33369,33366,33309,33370,6,38866,2,33365,4,2009-04-29 11:54:15
55175,add_access,6116,51123,8,33290,35112,33326,33461,6,45524,33416,33529,33418,2010-04-23 08:51:23
54287,add_access,10283,54288,8,33290,40045,33289,33347,6,40044,33347,36118,33502,2009-01-22 17:06:57
69362,add_access,4987,69363,8,33290,33429,33431,33430,6,58386,33426,33427,33428,2009-12-17 10:01:15
58097,remove_access,8550,44503,8,33290,44332,33326,33430,6,41986,33357,44331,33359,2009-01-04 05:50:04
34217,add_access,9001,34219,8,33290,33775,33431,33291,6,34218,33283,33323,33285,2008-09-29 07:56:38
57194,add_access,10405,33518,8,33290,33621,9,33430,6,45258,33426,33621,33428,2007-09-27 08:26:27
66076,add_access,3161,66077,8,33290,34862,9,33526,6,42545,33521,34861,33523,2010-02-18 09:37:20
38883,add_access,2314,34936,8,33290,35027,33431,33712,6,38884,35025,35027,35026,2008-12-22 09:32:36
62752,add_access,6435,33336,8,33276,33307,33275,11,6,34124,2,3,4,2008-02-11 17:48:25
61959,add_access,9506,33691,8,33290,35926,9,33430,6,44738,33339,34566,33341,2010-08-26 10:59:00
67071,remove_access,7654,67072,8,33290,33861,33431,33657,6,42704,33299,33395,33301,2009-10-07 10:56:39
64785,add_access,9283,64786,8,33290,33448,33289,33430,6,48339,33283,33447,33285,2010-03-24 09:35:20
65546,add_access,9803,65547,8,33290,34131,33431,33291,6,40235,33283,40171,33285,2010-06-24 08:59:05
75393,remove_access,5373,39634,8,33408,33366,33289,33370,6,35122,2,33365,4,2010-02-16 16:50:36
57461,add_access,9773,33694,8,33313,33438,33309,11,6,57462,2,3,4,2005-11-04 17:14:12
75445,add_access,10660,75446,8,33290,35835,9,33863,6,41864,33316,33385,33317,2005-07-13 07:50:25
61414,add_access,9120,36985,8,33313,33769,33309,33347,6,45888,2,33768,4,2009-06-22 10:57:43
49505,add_access,3924,33832,8,33904,35629,33289,33833,6,33353,2,3,4,2008-02-11 17:35:38
62496,add_access,9152,33518,8,33904,34251,33289,33430,6,62497,2,33730,4,2009-03-20 12:14:54
33826,remove_access,11166,33829,8,33422,33828,33345,33430,6,33827,33416,33689,33418,2008-08-19 09:31:37
45498,add_access,5631,45500,8,33290,45499,37826,37827,6,36568,33357,33358,33359,2009-03-11 08:28:09
40899,remove_access,9670,40902,8,33290,40901,33431,33423,6,40900,33283,33447,33285,2006-02-10 09:56:56
62472,remove_access,4464,62473,8,10,5,33345,11,6,43122,2,3,4,2010-06-23 09:25:17
60265,remove_access,10734,36431,8,36145,34862,9,33526,6,60266,33521,34861,33523,2007-03-02 14:58:58
54378,add_access,3209,54379,8,33290,34857,33345,33526,6,45034,33521,34856,33523,2009-07-01 08:29:00
38336,add_access,7378,38337,33777,33290,33497,33431,34780,6,33774,33283,33323,33285,2010-07-07 15:19:58
68214,add_access,8980,33770,8,33290,33769,33289,33347,6,33767,2,33768,4,2010-01-11 12:38:02
69078,add_access,11077,69079,8,33369,37667,33431,33657,6,46365,33299,33395,33301,2007-07-05 08:44:18
42204,remove_access,8048,42205,8,33290,33302,33431,33604,6,41181,33299,33300,33301,2008-02-01 22:02:05
74991,add_access,11115,36292,8,33290,34163,33431,33423,6,36291,33357,33458,33359,2005-08-02 16:10:21
51665,add_access,7968,33518,8,33290,40767,9,33430,6,40766,33283,33284,33285,2007-12-20 11:30:34
58097,remove_access,7013,44503,8,33290,44332,33326,33430,6,41986,33357,44331,33359,2010-02-25 16:07:26
37513,remove_access,10108,35375,8,33290,34251,9,33450,6,37514,2,33730,4,2008-06-17 09:25:59
34550,remove_access,9729,34552,8,33313,34535,33289,34553,6,34551,33283,33447,33285,2009-03-24 04:11:49
46764,add_access,10145,33708,8,33290,34347,33268,33270,6,36484,33316,33265,33317,2010-06-07 22:37:48
39351,remove_access,3159,39352,8,33290,35159,33431,33526,6,35158,33521,35659,33523,2010-03-31 12:40:44
39929,add_access,11296,33336,8,33296,35497,33275,11,6,34038,33426,35335,33428,2010-08-18 12:10:05
50719,add_access,9001,50720,8,33290,35551,33289,34780,6,41449,33283,33584,33285,2007-07-30 14:50:26
38504,add_access,6891,33518,8,33290,33731,33431,33430,6,38505,2,33730,4,2010-01-01 09:30:27
68626,remove_access,5241,68627,8,33290,34862,33326,33526,6,38229,33521,34861,33523,2010-08-16 11:16:00
45825,add_access,9511,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2010-06-22 08:28:28
53622,remove_access,9334,53623,8,33290,35427,34576,36052,6,36050,33521,35427,33523,2009-10-14 17:50:00
69088,add_access,9001,39817,8,33904,37424,9,35276,6,37423,2,3,4,2008-09-10 10:05:28
41387,add_access,9865,38118,8,33290,33477,33431,600,6,41388,33416,33476,33418,2007-03-22 09:29:17
54137,add_access,8311,39165,8,33290,34793,33326,33430,6,41181,33299,33601,33301,2008-09-15 09:26:55
72327,add_access,9967,33518,8,33290,33690,9,33430,6,45886,33416,33689,33418,2010-01-15 13:37:30
52367,add_access,2366,34858,8,33290,34857,9,34539,6,52368,33521,34856,33523,2009-04-24 10:01:51
55634,add_access,8872,55635,8,33290,33866,33431,33430,6,55128,33299,33866,33301,2009-07-01 13:28:31
76199,add_access,3610,76200,8,33290,36137,33431,33291,6,52773,33283,36136,33285,2010-08-26 16:17:43
74916,add_access,8557,74917,34383,33290,33350,33431,33461,6,46402,33283,33885,33285,2008-05-27 09:57:32
64415,add_access,11031,33518,8,33290,33731,9,33430,6,44888,2,33730,4,2009-09-21 16:41:06
55166,remove_access,3610,55167,8,33290,37667,33289,33657,6,37666,33299,33395,33301,2010-06-28 14:20:25
62309,add_access,9771,40791,8,33313,33769,33289,33347,6,45888,2,33768,4,2005-11-07 16:27:59
69004,add_access,8819,38320,8,33290,33386,33289,33657,6,33401,33316,33385,33317,2008-06-11 08:40:24
43666,add_access,3690,43407,8,33269,33438,33309,11,6,36651,2,3,4,2009-10-18 12:44:28
69984,add_access,8557,38144,8,33290,36015,33289,33430,6,43596,33283,35543,33285,2010-04-28 13:38:43
68103,add_access,9325,38175,8,10,33438,33289,33678,6,38174,2,3,4,2010-01-11 14:45:16
56084,add_access,3130,49839,35217,35218,35215,33345,33461,6,35214,33339,35215,33341,2010-05-03 13:19:29
57322,add_access,10132,33518,8,33290,34251,33289,33430,6,36580,2,33730,4,2009-07-16 08:41:18
66186,remove_access,9809,33336,8,33276,33273,33275,11,6,34148,2,3,4,2006-09-11 02:13:40
58576,add_access,9723,36883,8,10,33438,33289,33403,6,36882,2,3,4,2005-11-07 16:08:02
69128,add_access,10379,38434,8,33320,33318,33289,33657,6,46900,33316,33385,33317,2009-05-01 09:29:30
63665,add_access,11065,36877,8,33290,35398,33431,33430,6,35397,33426,33675,33428,2007-03-14 14:51:22
63464,add_access,11316,33336,8,33313,33438,33275,11,6,33816,2,3,4,2009-02-16 07:54:04
39063,add_access,11026,33518,8,33290,39065,9,33430,6,39064,33316,34024,33317,2007-06-26 09:07:52
66392,add_access,8557,35556,8,33844,33928,33309,33930,6,35555,33426,33927,33428,2008-11-20 11:06:18
65655,add_access,10691,33862,8,33290,35835,9,33863,6,43289,33316,33385,33317,2005-12-05 15:33:34
62586,remove_access,9099,62587,8,33290,33769,33326,33347,6,38342,2,33768,4,2010-07-23 06:56:11
52941,add_access,10590,52942,8,33290,35228,33431,33461,6,50709,33283,35227,33285,2008-02-25 15:28:49
42439,add_access,9809,33442,8,33276,33438,33309,11,6,38660,2,3,4,2005-11-07 16:21:08
61057,remove_access,9415,44890,8,33408,36100,33309,33370,6,36099,2,33365,4,2009-02-21 15:29:16
58433,remove_access,9811,58434,8,33290,45870,33431,33362,6,45234,33339,35899,33341,2009-08-17 08:39:02
47999,add_access,7489,48000,8,33290,36667,33326,34435,6,39506,33339,34566,33341,2009-04-24 11:09:23
78083,add_access,6725,36214,8,33904,33870,33431,33423,6,45727,2,3,4,2008-07-16 14:32:26
37929,add_access,9343,33518,8,33904,34016,33289,33430,6,37930,2,33730,4,2009-01-14 12:56:23
63337,add_access,3162,63338,8,33290,36928,33326,33526,6,41559,33521,36927,33523,2009-04-14 09:28:00
70213,add_access,5034,70214,8,33290,34047,33289,34046,6,36254,34046,34047,34048,2010-05-09 23:49:36
45917,add_access,11069,36877,8,33290,36227,33431,33430,6,43109,33299,36226,33301,2008-10-30 09:49:44
54730,add_access,10963,54731,8,33313,35629,33345,11,6,53063,2,3,4,2008-06-26 07:46:44
64888,add_access,11308,33336,8,33269,33279,33275,11,6,34145,2,3,4,2010-07-01 20:22:43
55751,add_access,9001,33518,8,33290,44155,9,33430,6,44154,33283,33447,33285,2010-03-29 10:17:04
74825,add_access,10963,40144,8,33296,33294,33326,11,6,43122,2,3,4,2008-06-26 07:46:59
53441,add_access,2660,40547,35227,33290,33854,33345,33461,6,35466,33426,33853,33428,2009-04-10 13:46:02
76924,add_access,11257,33947,8,33290,33812,9,33430,6,38878,33299,33601,33301,2010-06-10 09:24:52
58134,remove_access,9414,33518,8,33388,34556,9,33430,6,40599,33316,34024,33317,2009-08-25 16:39:10
69191,add_access,7774,69192,8,33290,33530,33326,33461,6,43490,33416,33529,33418,2010-04-27 08:29:25
56710,remove_access,9803,33336,8,33455,33307,33275,11,6,34877,2,3,4,2008-08-04 08:20:24
71767,add_access,9311,71768,8,33290,33775,34576,34577,6,34571,33283,33323,33285,2009-12-03 10:44:47
66025,remove_access,2922,66026,8,33290,35972,33431,35276,6,53149,33416,35971,33418,2008-10-07 11:00:14
38300,add_access,6977,38302,33751,33290,33667,33326,34577,6,38301,33283,33666,33285,2010-08-12 16:36:14
40232,add_access,7490,40233,8,35275,35885,33431,33968,6,37294,33339,35884,33341,2009-12-14 09:20:46
77152,add_access,3608,77153,75239,33290,34381,9,33461,6,47902,33283,33584,33285,2009-04-23 15:30:41
51453,add_access,463,35165,8,33290,36928,33431,33526,6,42549,33521,36927,33523,2010-06-10 08:09:22
69901,add_access,7935,66760,8,33296,33438,33309,11,6,34324,2,3,4,2008-09-08 08:48:33
76050,add_access,10593,33518,8,33290,33602,33431,33430,6,39488,33299,33601,33301,2005-11-08 10:00:00
62208,add_access,10734,33616,8,33388,37510,33431,33461,6,37509,33316,34256,33317,2010-04-05 09:38:20
73049,add_access,6428,34799,8,33290,33936,33431,33430,6,38643,33283,33447,33285,2008-10-28 15:24:37
35163,add_access,7101,35165,33344,33346,35027,33431,33526,6,35164,33339,33895,33341,2009-11-12 10:37:06
34316,add_access,7489,33677,33777,33290,33676,33289,33678,6,33674,33426,33675,33428,2009-10-09 10:16:27
47143,add_access,2660,47144,8,33422,42696,34576,42967,6,43073,33416,33417,33418,2009-01-16 09:08:08
48182,add_access,2910,48183,8,35275,37043,33431,35276,6,37042,33339,35884,33341,2008-12-17 08:27:55
61279,remove_access,9811,61280,8,33290,34956,33431,33430,6,36781,33416,33476,33418,2007-05-08 10:49:55
67543,add_access,8557,50710,8,33290,35228,33289,35276,6,50709,33283,35227,33285,2009-12-07 10:45:54
66782,add_access,11077,38320,8,33290,33386,33289,33657,6,36672,33316,33385,33317,2007-01-17 03:04:23
53197,add_access,10797,33862,8,33290,37386,9,33863,6,39593,33299,34471,33301,2008-08-07 08:29:16
73387,add_access,6674,72464,8,33290,33549,33268,33270,6,39801,33521,33265,33523,2010-03-29 08:48:45
53102,add_access,2660,53103,33751,33290,33667,33431,33461,6,33665,33283,33666,33285,2010-06-06 20:50:07
62758,add_access,9343,36249,8,33290,34025,33431,33430,6,59147,33316,34024,33317,2010-01-20 13:53:19
69783,add_access,9967,38144,8,33290,36505,9,33430,6,37577,33416,33689,33418,2006-10-02 17:57:52
71354,remove_access,6677,71355,8,33290,35905,34576,38255,6,40533,33426,33621,33428,2009-07-30 11:18:46
58812,add_access,5605,51800,8,34210,34208,9,11,6,51799,33416,34207,33418,2010-02-23 11:48:52
76854,add_access,11336,76855,8,33290,36964,33345,34577,6,37960,33283,36963,33285,2007-10-01 16:50:15
39380,add_access,9813,33489,8,33313,33307,33275,11,6,33575,2,3,4,2005-11-07 16:24:02
53283,add_access,9795,53284,8,33290,36805,33345,33930,6,36996,33426,33927,33428,2005-11-07 16:20:52
67611,remove_access,5546,67612,8,33290,36547,33345,33347,6,37867,33347,34597,33502,2010-04-04 18:51:59
34132,add_access,6115,33691,8,33290,34134,33289,33430,6,34133,33416,33476,33418,2010-06-16 11:07:31
44783,add_access,2536,44784,8,33290,34752,33431,33430,6,41635,33299,34471,33301,2009-07-30 01:03:56
76271,add_access,10489,34568,8,33422,33828,9,34569,6,42553,33416,33689,33418,2009-06-09 08:44:12
51910,add_access,10734,44880,8,33290,33429,33431,33430,6,37473,33426,33427,33428,2007-11-30 09:04:30
33989,add_access,9534,33991,33751,33290,33667,9,33291,6,33990,33283,33666,33285,2010-08-16 14:25:41
39286,add_access,10440,34496,8,33290,35916,33431,33430,6,35915,33316,33385,33317,2008-05-20 15:48:46
57894,add_access,8557,35927,8,33290,35926,9,33304,6,35925,33339,34566,33341,2008-11-20 11:06:18
37874,add_access,9667,36473,8,33369,33366,33289,33370,6,37875,2,33365,4,2009-04-14 20:10:55
58998,remove_access,9809,33336,8,33276,33279,33275,11,6,35482,2,3,4,2006-09-25 02:09:11
71258,add_access,7562,34727,8,33296,33307,33309,11,6,34230,2,3,4,2010-01-05 09:06:57
73503,add_access,6428,73504,8,33290,48624,33345,33430,6,48623,33283,33447,33285,2010-06-29 17:28:53
61604,add_access,9603,33518,8,33290,35571,9,33430,6,39285,33283,35570,33285,2010-04-30 10:05:47
74825,add_access,10925,40144,8,33296,33294,33326,11,6,43122,2,3,4,2009-09-26 10:27:50
71347,add_access,10590,71348,8,33290,33775,33326,33604,6,34218,33283,33323,33285,2005-11-16 07:44:55
61520,add_access,6169,34246,8,33313,33438,33289,33403,6,33671,2,3,4,2010-07-30 10:29:26
45815,add_access,10048,38144,8,33290,33999,9,33430,6,33998,33426,33427,33428,2008-05-20 08:29:46
50846,add_access,10283,50847,8,33290,35018,33431,33347,6,38342,33347,35017,33502,2005-11-08 10:00:00
58535,remove_access,10411,33691,8,33290,35132,9,33430,6,50307,33283,33447,33285,2010-03-01 09:40:09
56119,add_access,6946,33518,8,33290,34483,9,33430,6,34482,33283,34411,33285,2010-04-08 08:40:08
64227,add_access,9823,33823,8,33439,33822,33309,11,6,38809,2,3,4,2009-08-06 13:41:53
74189,add_access,9601,74190,8,33904,42245,9,33430,6,59164,2,33730,4,2005-11-08 10:00:00
67232,add_access,8793,33622,8,33290,36556,9,33930,6,40891,33426,33927,33428,2009-07-24 10:02:12
46626,add_access,7190,46627,8,34474,34472,33431,33595,6,45509,33299,34471,33301,2007-08-22 17:04:57
72311,add_access,7414,72312,8,33290,35516,9,33362,6,38240,33416,33529,33418,2010-06-04 14:55:17
54367,add_access,9148,35816,8,33290,33676,9,33678,6,35815,33426,33675,33428,2010-01-15 09:48:37
46191,remove_access,10141,33518,8,33290,34433,9,33430,6,42494,33283,34432,33285,2008-07-18 13:50:02
36531,add_access,7776,36533,8,33290,35516,9,33291,6,36532,33416,33529,33418,2010-01-29 09:47:08
54427,add_access,9771,33308,8,33313,33438,33309,11,6,33816,2,3,4,2005-11-07 16:04:42
73259,add_access,3610,34936,40163,33290,38008,33289,33712,6,37960,33283,40641,33285,2009-04-10 15:29:55
56479,add_access,7605,33336,8,33313,33438,33275,11,6,39698,2,3,4,2010-06-04 12:23:29
74802,add_access,2660,71168,8,33290,35551,33431,33291,6,35550,33283,33584,33285,2010-08-24 15:41:33
73411,add_access,3037,35428,8,33290,35427,33431,33526,6,57222,33521,35427,33523,2009-04-07 11:46:44
63717,add_access,9773,33336,8,33313,33307,33275,11,6,36868,2,3,4,2009-11-27 14:18:07
61665,add_access,8311,38332,8,33290,34012,33431,33526,6,38088,33521,34012,33523,2008-09-15 09:26:54
41887,add_access,9667,41888,8,33904,34063,33326,33370,6,38534,2,33365,4,2005-11-08 10:00:00
56014,add_access,7714,33336,8,33313,33279,33275,11,6,34294,2,3,4,2010-03-04 16:21:02
